Epoch,Text_id_setup_0502,Text_id_setup_0503,Text_id_setup_0505,Text_id_setup_0504,Text_id_setup_0517
1616773967,30.75,65.387,100505,25,503.552
1616773997,30.75,65.387,100505,25,503.237
1616774027,30.75,65.387,100505,25,500.994
1616774057,30.75,65.387,100505,25,500
1616774087,30.75,65.387,100517,25,502.425
1616774117,30.75,65.387,100517,25,502.5
1616774147,30.75,65.387,100517,25,502.086
1616774177,30.6858,65.433,100517,25,501.327
1616774207,30.77,65.445,100517,N.A,500
1616774237,30.77,65.445,100517,N.A,500
1616774267,30.77,65.445,100517,N.A,500
1616774297,30.77,65.445,100517,N.A,500
1616774327,30.755,65.457,100516,N.A,500
1616774357,30.74,65.469,100511,N.A,500
1616774387,30.74,65.469,100511,N.A,500
1616774417,30.74,65.469,100511,N.A,500
1616774447,30.74,65.469,100511,N.A,500
1616774477,30.74,65.469,100511,N.A,500
1616774507,30.74,65.469,100511,N.A,500
1616774537,30.5317,65.469,100511,N.A,500
1616774567,30.5317,65.469,100511,N.A,500
1616774597,30.5317,65.469,100511,N.A,500
1616774627,30.5317,65.469,100511,N.A,500
1616774657,30.5317,65.469,100511,25,500
1616774687,30.5317,65.469,100511,25,501.59
1616774717,30.5317,65.469,100511,25,501.696
1616774747,30.5317,65.469,100511,25,500.79
1616774777,30.5317,65.469,100511,25,502.157
1616774807,30.5317,65.469,100511,25,501.811
1616774837,30.5317,65.469,100511,25,501.672
1616774867,30.5317,65.469,100511,25,502.717
1616774897,30.5317,65.469,100511,25,502.911
1616774927,30.5317,65.469,100511,25,505.075
1616774957,30.5317,65.469,100511,25,506.576
1616774987,30.5317,65.469,100511,25,502.258
1616775017,30.5317,65.469,100511,25,502.918
1616775047,30.5317,65.469,100511,25,500.425
1616775077,30.5317,65.469,100511,25,503.853
1616775107,30.5317,65.469,100511,25,501.654
1616775137,30.5317,65.469,100511,25,501.202
1616775167,30.5317,65.469,100511,25,501.295
1616775197,30.5317,65.469,100511,25,505.037
1616775227,30.5317,65.469,100511,25,503.718
1616775257,30.5758,65.5645,100509,25,501.911
1616775287,30.63,65.65,100505,N.A,500
1616775317,30.63,65.65,100505,N.A,500
1616775347,30.63,65.65,100505,N.A,500
1616775377,30.63,65.65,100505,N.A,500
1616775407,30.63,65.65,100505,N.A,500
1616775437,30.63,65.65,100505,N.A,500
1616775467,30.63,65.65,100517,N.A,500
1616775497,30.63,65.65,100517,N.A,500
1616775527,30.63,65.65,100517,N.A,500
1616775557,30.63,65.65,100517,N.A,500
1616775587,30.63,65.65,100517,25.4993,500.872
1616775617,30.63,65.65,100517,25.4993,502.852
1616775647,30.63,65.65,100517,25.4993,501.73
1616775677,30.63,65.65,100517,25.4993,501.344
1616775707,30.63,65.65,100517,25.4993,503.886
1616775737,30.63,65.65,100517,25.4993,500.959
1616775767,30.63,65.65,100517,25.4993,503.974
1616775797,30.63,65.65,100517,25.4993,502.119
1616775827,30.63,65.65,100517,25.4993,502.743
1616775857,30.63,65.65,100505,25.4993,503.073
1616775887,30.63,65.65,100505,25.4993,506.888
1616775917,30.63,65.65,100505,25.4993,502.54
1616775947,30.63,65.65,100505,25.4993,504.811
1616775977,30.63,65.65,100505,25.4993,505.028
1616776007,30.63,65.65,100505,25.4993,501.541
1616776037,30.63,65.65,100505,25.4993,504.014
1616776067,30.63,65.65,100505,25.4993,504.296
1616776097,30.63,65.65,100505,25.4993,500.035
1616776127,30.63,65.65,100505,25.4993,505.383
1616776157,30.63,65.65,100505,25.4993,507.147
1616776187,30.63,65.65,100505,25.4993,503.609
1616776217,30.63,65.65,100505,25.4993,502.305
1616776247,30.63,65.65,100499,25.4993,503.834
1616776277,30.63,65.65,100493,30.8848,506.658
1616776307,30.63,65.65,100493,25.5677,500.992
1616776337,30.63,65.65,100493,25.5677,502.17
1616776367,30.63,65.65,100493,25.5677,505.527
1616776397,30.63,65.65,100493,25.5677,506.682
1616776427,30.63,65.65,100493,31.1978,512.626
1616776457,30.63,65.65,100493,31.1978,511.155
1616776487,30.63,65.65,100493,31.1978,515.659
1616776517,30.63,65.65,100493,31.1978,517.837
1616776547,30.63,65.65,100493,36.2235,521.912
1616776577,30.63,65.65,100493,36.2235,517.733
1616776607,30.63,65.65,100481,36.2235,517.178
1616776637,30.63,65.65,100481,36.2235,514.842
1616776667,30.65,65.754,100477,N.A,500
1616776697,30.69,65.716,100474,N.A,500
1616776727,30.69,65.716,100474,N.A,500
1616776757,30.69,65.716,100474,N.A,500
1616776787,30.69,65.716,100474,N.A,500
1616776817,30.69,65.716,100474,N.A,500
1616776847,30.69,65.716,100474,N.A,500
1616776877,30.69,65.716,100474,N.A,500
1616776907,30.69,65.716,100474,N.A,500
1616776937,30.69,65.716,100474,N.A,500
1616776967,30.69,65.716,100474,N.A,500
1616776997,30.69,65.716,100474,25.645,501.698
1616777027,30.69,65.716,100474,25.645,501.59
1616777057,30.69,65.716,100474,25.645,503.724
1616777087,30.7417,65.591,100474,N.A,500
1616777117,30.89,65.543,100470,N.A,500
1616777147,30.89,65.543,100470,N.A,500
1616777177,30.89,65.543,100470,N.A,500
1616777207,30.89,65.543,100470,N.A,500
1616777237,30.89,65.543,100470,N.A,500
1616777267,30.89,65.543,100470,N.A,500
1616777297,30.89,65.543,100470,N.A,500
1616777327,30.89,65.543,100470,N.A,500
1616777357,30.89,65.543,100470,N.A,500
1616777387,30.89,65.543,100470,25,500
1616777417,30.89,65.543,100470,25,501.809
1616777447,30.89,65.543,100470,25,500
1616777477,30.89,65.543,100470,25,500.91
1616777507,30.89,65.543,100470,25,501.647
1616777537,30.89,65.543,100470,25,500.789
1616777567,30.89,65.543,100470,25,502.996
1616777597,30.89,65.543,100470,25,500.224
1616777627,30.89,65.543,100470,25,500.945
1616777657,30.89,65.543,100470,25,505.037
1616777687,30.89,65.543,100470,25,500.394
1616777717,30.89,65.543,100470,25,503.704
1616777747,30.89,65.543,100470,25,502.143
1616777777,30.89,65.543,100470,25,500
1616777807,30.89,65.543,100470,25,503.428
1616777837,30.89,65.543,100470,25,506.085
1616777867,30.89,65.543,100470,25,502.856
1616777897,30.89,65.543,100470,25,501.413
1616777927,30.89,65.543,100470,25,501.914
1616777957,30.89,65.543,100470,25,501.384
1616777987,30.89,65.543,100470,25,503.062
1616778017,30.89,65.543,100470,25,503.131
1616778047,30.89,65.543,100470,25,504.369
1616778077,30.89,65.543,100470,25,502.832
1616778107,30.89,65.543,100470,25,504.114
1616778137,30.89,65.543,100458,25,502.36
1616778167,30.89,65.543,100458,25,501.393
1616778197,30.89,65.543,100458,25,500
1616778227,30.89,65.543,100458,25,501.373
1616778257,30.89,65.543,100458,25,500
1616778287,30.89,65.543,100458,25,503.879
1616778317,30.89,65.543,100458,25,501.174
1616778347,30.89,65.543,100458,25,502.157
1616778377,30.89,65.543,100458,25,502.878
1616778407,30.89,65.543,100458,25,500.469
1616778437,30.89,65.543,100458,25,503.629
1616778467,30.89,65.543,100458,25,504.544
1616778497,30.89,65.543,100458,25,504.517
1616778527,30.89,65.543,100458,25,500
1616778557,30.89,65.543,100458,25,500
1616778587,30.89,65.543,100458,25,501.45
1616778617,30.89,65.543,100458,25,502.956
1616778647,30.89,65.543,100458,25,502.236
1616778677,30.89,65.543,100458,25,504.296
1616778707,30.89,65.543,100458,25,501.586
1616778737,30.89,65.543,100458,25,502.943
1616778767,30.8,64.942,100462,N.A,500
1616778797,30.84,64.908,100454,N.A,500
1616778827,30.84,64.908,100454,N.A,500
1616778857,30.84,64.908,100454,N.A,500
1616778887,30.77,64.91,100458,N.A,500
1616778917,30.81,64.897,100458,N.A,500
1616778947,30.81,64.897,100458,N.A,500
1616778977,30.81,64.897,100458,N.A,500
1616779007,30.81,64.897,100458,N.A,500
1616779037,30.81,64.897,100458,N.A,500
1616779067,30.81,64.897,100458,N.A,500
1616779097,30.81,64.897,100458,N.A,500
1616779127,30.81,64.897,100458,N.A,500
1616779157,30.79,64.8905,100456,N.A,500
1616779187,30.81,64.849,100454,N.A,500
1616779217,30.81,64.849,100454,N.A,500
1616779247,30.81,64.849,100454,N.A,500
1616779277,30.81,64.849,100454,N.A,500
1616779307,30.81,64.849,100454,N.A,500
1616779337,30.81,64.849,100454,N.A,500
1616779367,30.81,64.849,100454,N.A,500
1616779397,30.81,64.849,100454,N.A,500
1616779427,30.81,64.849,100440,N.A,500
1616779457,30.6017,64.849,100440,N.A,500
1616779487,30.6017,64.849,100440,25,500
1616779517,30.6017,64.849,100440,25,500.784
1616779547,30.6017,64.849,100440,25,501.878
1616779577,30.6017,64.849,100440,25,504.179
1616779607,30.6017,64.849,100440,25,502.32
1616779637,30.6017,64.849,100440,25,500.195
1616779667,30.6017,64.849,100440,25,501.251
1616779697,30.6017,64.849,100440,25,502.108
1616779727,30.6017,64.849,100440,25,504.426
1616779757,30.6017,64.849,100440,25,501.006
1616779787,30.6017,64.849,100440,25,500.279
1616779817,30.6017,64.849,100440,25,506.7
1616779847,30.6017,64.849,100440,25,500.965
1616779877,30.6017,64.849,100440,25,504.927
1616779907,30.6017,64.849,100440,25,502.626
1616779937,30.6017,64.849,100440,25,501.262
1616779967,30.6017,64.849,100440,25,500.772
1616779997,30.6017,64.849,100440,25,502.867
1616780027,30.6017,64.849,100440,25,502.194
1616780057,30.6017,64.849,100440,25,500
1616780087,30.6017,64.849,100440,25,502.356
1616780117,30.6017,64.849,100440,25,502.712
1616780147,30.6017,64.849,100440,25,504.821
1616780177,30.63,64.712,100446,N.A,500
1616780207,30.68,64.673,100440,N.A,500
1616780237,30.68,64.673,100440,N.A,500
1616780267,30.68,64.673,100440,N.A,500
1616780297,30.68,64.673,100440,N.A,500
1616780327,30.68,64.673,100440,N.A,500
1616780357,30.4717,64.673,100440,N.A,500
1616780387,30.4717,64.673,100440,N.A,500
1616780417,30.4717,64.673,100440,N.A,500
1616780447,30.4717,64.673,100440,N.A,500
1616780477,30.4717,64.673,100440,N.A,500
1616780507,30.4717,64.673,100440,25.408,503.936
1616780537,30.4717,64.673,100440,25.408,501.286
1616780567,30.4717,64.673,100440,25.408,507.429
1616780597,30.4717,64.673,100440,25.408,502.845
1616780627,30.4717,64.673,100440,25.408,503.638
1616780657,30.4717,64.673,100440,30.6846,505.02
1616780687,30.4717,64.673,100440,25.4537,505.954
1616780717,30.4717,64.673,100440,25.4537,502.264
1616780747,30.4717,64.673,100440,25.4537,500.066
1616780777,30.4717,64.673,100440,25.4537,500.604
1616780807,30.4717,64.673,100440,25.4537,504.949
1616780837,30.4717,64.673,100440,25.4537,503.27
1616780867,30.4717,64.673,100440,25.4537,504.439
1616780897,30.4717,64.673,100440,25.4537,503.775
1616780927,30.4717,64.673,100440,25.4537,502.491
1616780957,30.4717,64.673,100440,25.4537,504.641
1616780987,30.4717,64.673,100440,25.4537,500.075
1616781017,30.4717,64.673,100440,25.4537,502.396
1616781047,30.5358,64.6,100439,25.4537,501.422
1616781077,30.62,64.527,100436,N.A,500
1616781107,30.62,64.527,100436,N.A,500
1616781137,30.62,64.527,100436,N.A,500
1616781167,30.62,64.527,100436,N.A,500
1616781197,30.62,64.527,100436,N.A,500
1616781227,30.62,64.527,100436,N.A,500
1616781257,30.665,64.5175,100435,N.A,500
1616781287,30.75,64.464,100430,N.A,500
1616781317,30.75,64.464,100430,N.A,500
1616781347,30.75,64.464,100430,N.A,500
1616781377,30.75,64.464,100430,N.A,500
1616781407,30.75,64.464,100430,N.A,500
1616781437,30.75,64.464,100430,N.A,500
1616781467,30.75,64.464,100430,N.A,500
1616781497,30.75,64.464,100430,N.A,500
1616781527,30.75,64.464,100430,N.A,500
1616781557,30.75,64.464,100430,N.A,500
1616781587,30.75,64.464,100430,26.6081,502.81
1616781617,30.75,64.464,100430,26.6081,503.756
1616781647,30.5417,64.464,100430,26.6081,501.975
1616781677,30.5417,64.464,100430,26.6081,503.295
1616781707,30.5417,64.464,100430,26.6081,506.007
1616781737,30.5417,64.464,100430,26.6081,503.709
1616781767,30.5417,64.464,100430,26.6081,502.991
1616781797,30.5417,64.464,100430,26.6081,502.053
1616781827,30.5417,64.464,100430,26.6081,503.094
1616781857,30.5417,64.464,100430,26.6081,500.988
1616781887,30.5417,64.464,100430,26.6081,500.976
1616781917,30.5417,64.464,100419,26.6081,501.344
1616781947,30.5417,64.464,100419,26.6081,502.887
1616781977,30.5417,64.464,100419,26.6081,502.865
1616782007,30.5417,64.464,100419,26.6081,504.873
1616782037,30.5417,64.464,100419,26.6081,504.49
1616782067,30.5417,64.464,100419,26.6081,505.188
1616782097,30.5417,64.464,100419,26.6081,501.607
1616782127,30.5417,64.464,100419,26.6081,501.926
1616782157,30.3417,64.464,100419,26.6081,502.039
1616782187,30.3417,64.464,100419,26.6081,502.902
1616782217,30.3417,64.464,100419,26.6081,505.71
1616782247,30.3417,64.464,100419,26.6081,500
1616782277,30.3417,64.464,100419,26.6081,501.395
1616782307,30.3417,64.464,100419,26.6081,502.225
1616782337,30.3417,64.464,100419,26.6081,503.864
1616782367,30.3417,64.464,100419,26.6081,502.774
1616782397,30.3417,64.464,100419,26.6081,508.783
1616782427,30.3417,64.464,100419,26.6081,505.274
1616782457,30.3417,64.464,100419,26.6081,507.657
1616782487,30.3417,64.464,100419,26.6081,502.216
1616782517,30.3417,64.464,100419,26.6081,505.728
1616782547,30.3417,64.464,100419,26.6081,503.614
1616782577,30.3417,64.464,100419,26.6081,504.79
1616782607,30.3417,64.464,100419,26.6081,503.742
1616782637,30.3417,64.464,100419,26.6081,500.888
1616782667,30.3417,64.464,100419,26.6081,503.129
1616782697,30.3417,64.464,100419,26.6081,503.817
1616782727,30.3417,64.464,100419,26.6081,502.903
1616782757,30.3417,64.464,100419,26.6081,504.442
1616782787,30.3417,64.464,100419,26.6081,501.331
1616782817,30.3417,64.464,100419,26.6081,507.287
1616782847,30.3417,64.464,100419,26.6081,509.472
1616782877,30.3417,64.464,100419,26.6081,504.021
1616782907,30.3417,64.464,100419,26.6081,504.962
1616782937,30.3417,64.464,100419,26.6081,500.593
1616782967,30.3417,64.464,100419,26.6081,504.234
1616782997,30.3417,64.464,100419,26.6081,502.042
1616783027,30.3417,64.464,100419,26.6081,501.51
1616783057,30.3417,64.464,100419,26.6081,503.042
1616783087,30.3417,64.464,100419,26.6081,504.568
1616783117,30.3417,64.464,100419,26.6081,500
1616783147,30.3417,64.464,100419,26.6081,503.525
1616783177,30.3417,64.464,100419,26.6081,504.176
1616783207,30.3417,64.464,100419,26.6081,502.664
1616783237,30.3417,64.464,100419,26.6081,501.402
1616783267,30.3417,64.464,100419,26.6081,502.194
1616783297,30.3417,64.464,100419,26.6081,506.229
1616783327,30.3417,64.464,100419,26.6081,503.837
1616783357,30.3417,64.464,100419,26.6081,507.464
1616783387,30.3417,64.464,100419,26.6081,504.706
1616783417,30.3417,64.464,100419,26.6081,506.397
1616783447,30.3417,64.464,100419,26.6081,502.885
1616783477,30.3417,64.464,100407,26.6081,504.876
1616783507,30.3417,64.464,100407,26.6081,503.629
1616783537,30.3417,64.464,100407,26.6081,502.21
1616783567,30.3417,64.464,100407,26.6081,504.806
1616783597,30.3417,64.464,100407,26.6081,505.803
1616783627,30.3417,64.464,100407,26.6081,507.446
1616783657,30.3417,64.464,100407,26.6081,501.707
1616783687,30.3417,64.464,100407,26.6081,507.017
1616783717,30.3417,64.464,100395,26.6081,504.351
1616783747,30.3417,64.464,100395,26.6081,501.744
1616783777,30.3417,64.464,100395,26.6081,500.985
1616783807,30.3417,64.464,100395,26.6081,508.806
1616783837,30.3417,64.464,100395,26.6081,501.59
1616783867,30.3417,64.464,100395,26.6081,505.613
1616783897,30.3417,64.464,100395,26.6081,503.018
1616783927,30.3417,64.464,100395,26.6081,504.331
1616783957,30.3417,64.464,100395,26.6081,505.595
1616783987,30.3417,64.464,100395,26.6081,505.905
1616784017,30.3417,64.464,100395,26.6081,502.192
1616784047,30.3417,64.464,100395,26.6081,501.428
1616784077,30.3417,64.464,100395,26.6081,506.928
1616784107,30.3417,64.464,100395,26.6081,505.799
1616784137,30.3417,64.464,100395,26.6081,508.706
1616784167,30.3417,64.464,100395,26.6081,504.807
1616784197,30.3417,64.464,100395,26.6081,508.223
1616784227,30.3417,64.464,100395,26.6081,507.847
1616784257,30.3417,64.464,100395,26.6081,506.02
1616784287,30.3417,64.464,100395,26.6081,509.308
1616784317,30.3417,64.464,100395,26.6081,504.617
1616784347,30.3417,64.464,100395,26.6081,507.949
1616784377,30.33,64.565,100395,N.A,500
1616784407,30.38,64.544,100395,N.A,500
1616784437,30.38,64.544,100395,N.A,500
1616784467,30.38,64.544,100395,N.A,500
1616784497,30.38,64.544,100395,N.A,500
1616784527,30.38,64.544,100395,N.A,500
1616784557,30.38,64.544,100395,N.A,500
1616784587,30.38,64.544,100395,N.A,500
1616784617,30.41,64.515,100397,N.A,500
1616784647,30.4,64.562,100397,N.A,500
1616784677,30.4,64.562,100397,N.A,500
1616784707,30.4,64.562,100397,N.A,500
1616784737,30.4,64.562,100397,N.A,500
1616784767,30.4,64.562,100397,N.A,500
1616784797,30.4,64.562,100397,N.A,500
1616784827,30.355,64.5915,100397,N.A,500
1616784857,30.38,64.57,100395,N.A,500
1616784887,30.38,64.57,100395,N.A,500
1616784917,30.38,64.57,100395,N.A,500
1616784947,30.1717,64.57,100395,N.A,500
1616784977,30.1717,64.57,100395,N.A,500
1616785007,30.1717,64.57,100395,N.A,500
1616785037,30.1717,64.57,100395,N.A,500
1616785067,30.1717,64.57,100395,N.A,500
1616785097,30.1717,64.57,100395,N.A,500
1616785127,30.1717,64.57,100395,25,500
1616785157,30.1717,64.57,100395,25,501.955
1616785187,30.1717,64.57,100395,30.6263,506.939
1616785217,30.1717,64.57,100395,25.185,502.814
1616785247,30.1717,64.57,100395,25.185,504.125
1616785277,30.1717,64.57,100395,25.185,505.214
1616785307,30.1717,64.57,100395,25.185,504.234
1616785337,30.1717,64.57,100395,25.185,500.713
1616785367,30.1717,64.57,100395,25.185,503.839
1616785397,30.1717,64.57,100395,25.185,506.705
1616785427,30.1717,64.57,100395,25.185,508.321
1616785457,30.1717,64.57,100395,30.511,509.629
1616785487,30.1717,64.57,100395,30.511,505.274
1616785517,30.1717,64.57,100395,30.511,505.022
1616785547,30.1717,64.57,100395,30.511,503.476
1616785577,30.1717,64.57,100395,25.4891,505.843
1616785607,30.1717,64.57,100395,25.4891,502.874
1616785637,30.1717,64.57,100395,25.4891,502.212
1616785667,30.1717,64.57,100395,25.4891,503.481
1616785697,30.1717,64.57,100395,31.0508,508.13
1616785727,30.1717,64.57,100395,26.0416,501.003
1616785757,30.1717,64.57,100395,26.0416,506.262
1616785787,30.1417,64.691,100393,26.0416,500.105
1616785817,30.28,64.786,100389,N.A,500
1616785847,30.28,64.786,100389,N.A,500
1616785877,30.28,64.786,100389,N.A,500
1616785907,30.28,64.786,100389,N.A,500
1616785937,30.28,64.786,100389,N.A,500
1616785967,30.28,64.786,100389,N.A,500
1616785997,30.28,64.786,100389,N.A,500
1616786027,30.28,64.786,100389,N.A,500
1616786057,30.28,64.786,100389,N.A,500
1616786087,30.28,64.786,100389,N.A,500
1616786117,30.28,64.786,100389,25,500
1616786147,30.28,64.786,100389,25,504.521
1616786177,30.28,64.786,100389,25,502.801
1616786207,30.28,64.786,100389,25,500
1616786237,30.28,64.786,100389,30.0979,503.726
1616786267,30.28,64.786,100389,30.0979,506.523
1616786297,30.28,64.786,100389,30.0979,503.381
1616786327,30.28,64.786,100389,30.0979,502.655
1616786357,30.28,64.786,100389,30.0979,507.367
1616786387,30.28,64.786,100389,25,501.136
1616786417,30.28,64.786,100389,25,501.455
1616786447,30.28,64.786,100389,30.1144,505.117
1616786477,30.28,64.786,100389,30.1144,502.287
1616786507,30.28,64.786,100389,30.1144,505.11
1616786537,30.28,64.786,100389,30.1144,506.709
1616786567,30.28,64.786,100389,25,501.776
1616786597,30.28,64.786,100389,25,503.576
1616786627,30.28,64.786,100389,25,505.394
1616786657,30.28,64.786,100389,25,503.695
1616786687,30.28,64.786,100389,25,506.886
1616786717,30.28,64.786,100389,31.2815,510.976
1616786747,30.28,64.786,100389,31.2815,505.188
1616786777,30.28,64.786,100389,31.2815,504.366
1616786807,30.28,64.786,100389,31.2815,503.122
1616786837,30.28,64.786,100389,26.2723,506.22
1616786867,30.28,64.786,100389,26.2723,502.057
1616786897,30.28,64.786,100389,26.2723,505.398
1616786927,30.28,64.786,100389,26.2723,503.66
1616786957,30.28,64.786,100389,26.2723,506.51
1616786987,30.28,64.786,100389,26.2723,507.294
1616787017,30.28,64.786,100389,26.2723,500
1616787047,30.28,64.786,100389,26.2723,503.275
1616787077,30.28,64.786,100389,26.2723,507.767
1616787107,30.28,64.786,100389,26.2723,510.739
1616787137,30.28,64.786,100389,26.2723,503.925
1616787167,30.28,64.786,100389,26.2723,503.64
1616787197,30.28,64.786,100389,26.2723,503.726
1616787227,30.28,64.786,100389,26.2723,509.461
1616787257,30.28,64.786,100389,26.2723,504.324
1616787287,30.28,64.786,100389,26.2723,505.172
1616787317,30.28,64.786,100389,26.2723,503.742
1616787347,30.28,64.786,100389,26.2723,506.625
1616787377,30.28,64.786,100389,26.2723,505.881
1616787407,30.28,64.786,100389,26.2723,508.624
1616787437,30.28,64.786,100389,26.2723,505.755
1616787467,30.28,64.786,100389,26.2723,510.478
1616787497,30.28,64.786,100389,31.9822,506.51
1616787527,30.265,64.8385,100384,26.0695,502.513
1616787557,30.24,64.898,100380,N.A,500
1616787587,30.24,64.898,100380,N.A,500
1616787617,30.24,64.898,100380,N.A,500
1616787647,30.24,64.898,100380,N.A,500
1616787677,30.24,64.898,100380,N.A,500
1616787707,30.24,64.898,100380,N.A,500
1616787737,30.24,64.898,100380,N.A,500
1616787767,30.24,64.898,100380,N.A,500
1616787797,30.24,64.898,100380,N.A,500
1616787827,30.24,64.898,100380,N.A,500
1616787857,30.24,64.898,100380,25,500
1616787887,30.24,64.898,100380,25,502.542
1616787917,30.24,64.898,100380,25,503.536
1616787947,30.24,64.898,100380,25,503.217
1616787977,30.24,64.898,100380,25,500
1616788007,30.24,64.898,100380,25,508.629
1616788037,30.24,64.898,100380,30.3602,506.915
1616788067,30.24,64.898,100380,30.3602,504.875
1616788097,30.24,64.898,100380,30.3602,504.57
1616788127,30.24,64.898,100380,30.3602,504.714
1616788157,30.24,64.898,100380,30.3602,503.791
1616788187,30.24,64.898,100380,25,503.886
1616788217,30.24,64.898,100380,25,502.75
1616788247,30.24,64.898,100380,25,500.465
1616788277,30.24,64.898,100380,25,504.243
1616788307,30.24,64.898,100380,25,502.907
1616788337,30.24,64.898,100380,25,503.478
1616788367,30.24,64.898,100380,25,503.912
1616788397,30.24,64.898,100380,25,503.131
